t,z1,z1dao,z2,z2dao
34.7,0.189166365278253,0.933118475001856,0.176299586110258,0.857347456486537
34.9,0.352383742995436,0.753632830132554,0.326245218059369,0.692405560254261
35.1,0.47490094406231,0.514284823539519,0.438867406764544,0.473223074919674
35.3,0.5478408156664,0.242814820331637,0.506131471008386,0.225010145344844
35.5,0.567862976055515,-0.0314326155924278,0.525025830119557,-0.0256436758919646
35.7,0.535518384791756,-0.287615456733928,0.496062764347489,-0.259976218046714
35.9,0.457191376791588,-0.492674662748363,0.424991059216271,-0.448084098077745
36.1,0.344839418982198,-0.629701872338612,0.322616353718816,-0.574741894582984
36.3,0.212844502241688,-0.691175870085094,0.201928245857623,-0.633149732110565
36.5,0.0761157064334739,-0.679086927548917,0.0763990524408008,-0.625036290409856
36.7,-0.0516988835399571,-0.603823104877416,-0.041617333067109,-0.559657967163844
36.9,-0.159675222507362,-0.482071448514735,-0.142194463492456,-0.451889990890801
37.0,-0.223029818392035,-0.372720818822621,-0.201951475596894,-0.35434435281915
37.3,-0.299320264561222,-0.144408195209508,-0.276273750285903,-0.148890335663464
37.5,-0.31285149295179,-0.040733487259176,-0.291186258574515,-0.0545551814538778
37.6,-0.312082385309703,0.0480839721415594,-0.293019671630942,0.027174981370182
37.9,-0.277995415369953,0.168857129813064,-0.266304418040098,0.141811567069106
38.1,-0.248363828418493,0.201249771762471,-0.240909098157154,0.175364880879039
38.2,-0.215202673476389,0.21405994742548,-0.211583079148225,0.191974421981813
38.4,-0.181272582244542,0.211899706291153,-0.18071942573377,0.195562986590213
38.7,-0.117886234187185,0.18581854526246,-0.120329286089488,0.183352314421773
38.9,-0.0894755957923616,0.173491416756925,-0.0917917839018318,0.177336514583846
39.0,-0.0625302012356587,0.167923963174152,-0.0638290980297749,0.176572214659229
39.2,-0.0329906469915454,0.172827511076467,-0.0324890021966415,0.184296817766633
39.6,0.0338864032109686,0.216968930404705,0.0381566623508423,0.225049228277243
39.7,0.0745118440262479,0.248596700374438,0.0797211214865474,0.250898796561682
39.9,0.120553614113395,0.27751654691371,0.125521295905833,0.272254627380794
40.1,0.170806267678473,0.295307641225707,0.17413054384466,0.281753326697601
40.3,0.222587496938659,0.293669972617569,0.222845107940469,0.272312386347898
40.5,0.2794720777306,0.258155052743642,0.274626137473712,0.229957442015017
40.7,0.32491810079849,0.18046507184766,0.313957347902927,0.14944749827873
40.9,0.350200514761876,0.0606929646586784,0.333055750600949,0.0319411452527885
41.0,0.350963125824261,-0.0535134652400991,0.329758319925881,-0.0769935496955278
41.3,0.294815808985561,-0.315409532447239,0.268998166355995,-0.320277935685427
41.5,0.236156270194594,-0.4458016687495,0.21050486316189,-0.438502632970712
41.6,0.158327380776615,-0.562534399074135,0.134785541861268,-0.542332562457665
42.0,-0.0669332753636869,-0.723730579219744,-0.078890994984041,-0.677589027368901
42.2,-0.205271774475824,-0.729359738780135,-0.207551209466894,-0.673828019532878
42.4,-0.338175572237731,-0.665053835777431,-0.329494483994044,-0.605591149088605
42.6,-0.452305502426268,-0.530854637837462,-0.432508772816397,-0.473822062044463
42.7,-0.535064952646849,-0.334671229259958,-0.50522993837504,-0.286615061336671
42.9,-0.576068978591098,-0.0918661082457943,-0.538466729655849,-0.0587312113899128
43.1,-0.568444497554426,0.17605323149422,-0.526354171628581,0.18967351639426
43.3,-0.509804025746088,0.443524164965454,-0.467197688121734,0.434991548386693
43.5,-0.402768108000897,0.683585151936419,-0.363900974273677,0.652597405421544
43.7,-0.254956946240329,0.870799176781417,-0.223909489997151,0.819512753984461
43.9,-0.0765748112921329,0.984824635021994,-0.0569246913503604,0.917570853031459
44.0,0.0827904100382185,1.01137422455345,0.091028762716528,0.93573674549061
44.4,0.387975813290445,0.867062050896788,0.371506649339963,0.790880762282273
44.5,0.51339681152194,0.703076690571104,0.485398706172096,0.634983438363136
44.7,0.6087192262848,0.489911506490214,0.570885520564235,0.434941027681287
44.8,0.667182190931531,0.241391054752722,0.621939994633209,0.203691183677932
45.0,0.682782712379935,-0.0810863594354201,0.6326225287607,-0.0942481913265869
45.2,0.636660666393073,-0.399283057773841,0.586471829948727,-0.386250026853205
45.6,0.380197129337709,-0.900533244050221,0.344307169908738,-0.841263976295097
45.8,0.193774975393127,-1.03431508099684,0.170772274275546,-0.959938643082708
46.0,-0.0090362500388272,-1.07050126038107,-0.0169734210128558,-0.98865751210594
46.1,-0.174392927736502,-1.02504611278809,-0.169415574464366,-0.943319184574113
46.3,-0.327491614081125,-0.915634626069865,-0.31006397694171,-0.839636340118426
46.4,-0.458918650546078,-0.750404368414564,-0.430350523482175,-0.685276761115584
46.6,-0.560792896015986,-0.541135451935613,-0.523138034562492,-0.49115170085173
46.9,-0.655062621197216,-0.05042467753124,-0.607529862946443,-0.0386611195836758
47.1,-0.642725047407844,0.202508171824924,-0.594969017412413,0.193628697760129
47.2,-0.5913641857261,0.434719406784193,-0.546609557318764,0.406418321765685
47.6,-0.391970291552959,0.78036317745757,-0.36143974471642,0.722262890646995
47.7,-0.25893617459273,0.873854229908333,-0.238432395816226,0.807379723404629
47.9,-0.115686202531598,0.907950383919349,-0.106146499705252,0.838153833301918
48.0,0.0282699940229738,0.883212843460319,0.026723456797798,0.815163082395424
48.2,0.201736242926192,0.7710847688005,0.186872210693891,0.712264927387428
48.4,0.343928267442002,0.586739361937302,0.318360721709581,0.543457719932922
48.7,0.442462807043101,0.356522238772484,0.409879999691182,0.332699564421153
48.9,0.490869808979898,0.110045561862705,0.455489565784724,0.106811625075667
49.1,0.488835048667111,-0.12391943109722,0.454819992290138,-0.108178161987072
49.3,0.441619734919521,-0.321058350732847,0.41254621949477,-0.290227325309404
49.5,0.358827773089431,-0.464176066346847,0.337285737168087,-0.423673396850687
49.7,0.25275194700418,-0.544658614070982,0.240116345111981,-0.500586871849216
49.9,0.136551753335877,-0.562664700002007,0.132935571409809,-0.520930972209326
50.1,0.0225181593204704,-0.52609336302729,0.0269024124312982,-0.491563714856395
50.3,-0.0793363859614238,-0.448498238558998,-0.0688161763211982,-0.424338346732234
50.5,-0.162175790645787,-0.346314102134484,-0.147838212902373,-0.333690210461171
50.7,-0.211099247254269,-0.260670093027267,-0.195433394625881,-0.256575364702399
50.9,-0.246289729593691,-0.176725528415686,-0.230581602653042,-0.179980307258487
51.0,-0.26845144191627,-0.0997163635623307,-0.253748284040933,-0.108553799334728
51.3,-0.27973134340653,0.0214498682323376,-0.268881322720981,0.0079459206463632
51.5,-0.27261650654596,0.0644389572893436,-0.263910891332539,0.0517486542815603
51.7,-0.259390846567762,0.0977329803733646,-0.25255947189229,0.0874727466890648
51.8,-0.241393638233949,0.124287359235887,-0.235949485750947,0.117503475902631
52.1,-0.193783560547392,0.170744899920329,-0.189298606312815,0.171390364606469
52.3,-0.164078020372355,0.196665207271033,-0.159256840060419,0.199945921281672
52.5,-0.129862072388821,0.226633207162572,-0.124388924738187,0.231084346176296
52.6,-0.0904615375150969,0.260561113857954,-0.0842867342695598,0.264405023074224
53.0,0.0055919979837024,0.331779111330951,0.0121368322577409,0.329048726098989
53.1,0.0618384105616674,0.361250091200979,0.0675216709660766,0.353131605678913
53.3,0.125443812733937,0.38041455579294,0.129198851903735,0.365898517924087
53.5,0.190855624935768,0.381107462121014,0.191582430766088,0.360307507035667
53.6,0.254408791830194,0.357755710303816,0.251107406911072,0.331712228373015
54.0,0.357529120942284,0.225639244879831,0.344331074659239,0.195572957819584
54.1,0.387182331779229,0.116757400333963,0.369001875421763,0.0890943296306478
54.3,0.396121694670464,-0.0156308432685692,0.373648052186284,-0.0376418618078197
54.5,0.380248642004733,-0.167798965050865,0.354652620440198,-0.18086000577703
54.7,0.337047631357502,-0.325583566851907,0.310133987097965,-0.327107128286607
54.8,0.266630863325899,-0.475891114606556,0.240580769662375,-0.464255336187898
55.0,0.171508956804391,-0.604773483994196,0.148685437296579,-0.579586993489757
55.4,-0.0708566394548502,-0.746580645165972,-0.0805761361453719,-0.698563580837244
55.5,-0.206615183882354,-0.738632371367838,-0.20692711024236,-0.683733417094253
55.7,-0.335311068394396,-0.668220750642959,-0.325387972492277,-0.611253154737995
55.9,-0.445652965519256,-0.536943806609707,-0.425600182026127,-0.483288688445165
56.1,-0.527184490320928,-0.352415126483781,-0.498094271533155,-0.307459544036249
56.3,-0.57134935312364,-0.127845163839187,-0.535250391243801,-0.0964086865103097
56.5,-0.572423848709609,0.118989863072209,-0.532129333260881,0.133177373487651
56.6,-0.528213690918593,0.367286049684328,-0.487082157111312,0.362013287736026
56.8,-0.440435280368534,0.595118277936203,-0.402065796730033,0.569987002964263
57.0,-0.311957418002549,0.784653842859699,-0.280001607125385,0.740862625696583
57.4,0.0210917191634443,0.964336750889831,0.0315581995354772,0.895460956891905
57.6,0.198123653881463,0.934122925808088,0.195394436581171,0.861572421813247
57.7,0.361975618760538,0.822518320513625,0.345994208313822,0.753080831191982
57.9,0.498255780796408,0.638140047427558,0.470216957206013,0.578425368181565
58.1,0.598296791208934,0.384009312157765,0.560160960447492,0.34062172915488
58.3,0.644911662912204,0.0915709173260657,0.60032601742793,0.0691510398833491
58.5,0.640809366980013,-0.144983778625859,0.594196882461157,-0.149234856466346
58.6,0.601372303331065,-0.373308460531701,0.555516415391915,-0.359110255084134
58.9,0.418031057006954,-0.764284014083496,0.382281272128412,-0.715913964081671
59.1,0.281102033771405,-0.896399429841891,0.254406058344851,-0.835031599834805
59.3,0.127434814579463,-0.96737195746781,0.111558223447753,-0.897594452048833
59.4,-0.0325418157735437,-0.973068952064206,-0.036638175461703,-0.900047384822762
59.8,-0.329093877214485,-0.796117930446285,-0.310205194672973,-0.732355002444233
59.9,-0.455227757971106,-0.611958262734692,-0.426051709353448,-0.560975536464872
60.1,-0.544503474087702,-0.385898994774053,-0.507694365792218,-0.351640672938984
60.3,-0.591216249020302,-0.137590650261293,-0.549987980033111,-0.122389450844367
60.5,-0.593287356204474,0.112184654673036,-0.551109115244981,0.107772034301781
60.6,-0.552270453615514,0.343389497635865,-0.512551757277975,0.320564478225552
60.8,-0.473076782127934,0.538451380153084,-0.438869862652484,0.499986727373363
61.2,-0.216516040088325,0.776556224060009,-0.201082937333854,0.719225715874327
61.4,-0.0588429127086489,0.791827974734645,-0.0550278277420907,0.733735974837224
61.6,0.0943898231279482,0.733734455226203,0.087060131985237,0.680997904697284
61.8,0.229593646435335,0.613835539880663,0.212716448081016,0.571496430357587
62.0,0.336078279043365,0.449105758240958,0.312103741465998,0.420614523455719
62.2,0.406884825853662,0.259542018258318,0.37876596909203,0.246484066206739
62.4,0.439127550366441,0.0656313659925181,0.409941460967955,0.0676988912302259
62.6,0.431114472507545,-0.13217918704729,0.404053086819876,-0.115724255462278
62.8,0.383157081096513,-0.292603645128822,0.360967562460846,-0.26593958687763
63.1,0.305060751705718,-0.403588560340899,0.289449536949653,-0.371754662455553
63.3,0.208348955615908,-0.461495289012101,0.199894403563929,-0.429459936015384
63.5,0.104460438422477,-0.470188119706549,0.102722357112041,-0.442063268995108
63.7,0.0033094007294983,-0.439010972145782,0.0070871874066723,-0.417516754504643
63.9,-0.0876264990230495,-0.380175826142954,-0.0799506261192048,-0.366379327684835
64.2,-0.163633449518773,-0.306064773768482,-0.153728945037959,-0.299410416221177
64.3,-0.21171515324995,-0.243465647725348,-0.201057825434,-0.241221433328475
64.5,-0.248837053167271,-0.181121472731905,-0.238072588063441,-0.181816917092745
64.7,-0.275218554210947,-0.120897668134481,-0.26472549390729,-0.122992589288233
64.9,-0.291279751158873,-0.0632103092077323,-0.281178353774702,-0.0653325583576322
65.0,-0.297413067001502,-0.0072717851828301,-0.28761289161951,-0.0084195652724958
65.2,-0.295241091967128,0.037877016011086,-0.285523571026933,0.0378949841761715
65.3,-0.286621077120755,0.0837422443886719,-0.276816259059176,0.0849202891589414
65.5,-0.271395092493504,0.130973327072531,-0.261357572523364,0.132985719160226
65.6,-0.249344566113781,0.179829746684445,-0.238996205575485,0.182061435236056
65.9,-0.183992025903403,0.280597779421239,-0.173229819293016,0.280609857663644
66.0,-0.140611756301284,0.32991752917106,-0.130019167823621,0.32732632225509
66.2,-0.0779337358264116,0.385488278807416,-0.0681643767826731,0.378440903230465
66.6,0.0716491498034748,0.458349523787829,0.0770120610988408,0.43992777319499
66.7,0.152682867330212,0.463682752504209,0.154322178257008,0.439668180232714
66.9,0.232285889658657,0.441251280137287,0.229308486106377,0.412757351806021
67.1,0.305276195924659,0.387696813250484,0.297052464593577,0.356609088695226
67.3,0.366084406331772,0.302055620346909,0.352372946121698,0.270894174702483
67.5,0.419411280040624,0.138356235404663,0.398729540438543,0.111819111741154
67.7,0.430849721713998,-0.0136233815215476,0.406008286727833,-0.032984777829813
67.9,0.413695300402478,-0.179422312061701,0.38623510235243,-0.188826570793685
68.0,0.366531254693878,-0.34681293090808,0.338432605866516,-0.3441915900889
68.2,0.290244085389508,-0.502080818780374,0.26377507142191,-0.486357184473433
68.6,0.0664228871560288,-0.72098108089909,0.0501479255074935,-0.680723382073769
68.8,-0.0851828637335846,-0.762171299556151,-0.0922301435160143,-0.712123307963588
69.0,-0.237865826016089,-0.730049829207639,-0.234175155980276,-0.675164254983016
69.2,-0.376405280442401,-0.62263409323573,-0.361580193532684,-0.568843426018007
69.4,-0.48603143534117,-0.446476974090387,-0.460919952017501,-0.399975595350456
69.6,-0.554151059406328,-0.21638345330488,-0.520822526523046,-0.182864951266392
69.8,-0.571907056233328,0.0459254707288898,-0.53347480947357,0.0619917654179592
70.0,-0.535370900328926,0.314035596552862,-0.495678352994152,0.310017537703766
70.2,-0.446210623340048,0.559727602713318,-0.409412831760949,0.53524608581528
70.4,-0.311732516868138,0.756215295245373,-0.281820762247752,0.713279422740721
70.6,-0.144265524818732,0.88132795340425,-0.124595171785319,0.824154352038081
70.8,0.0072061889741123,0.919886731102345,0.016641387329393,0.855408853287624
70.9,0.159916467965684,0.896037042257371,0.158282490307983,0.828960241380182
71.1,0.303471182060777,0.810823701119752,0.290747092087708,0.74611183976993
71.3,0.42801311278714,0.669782055964852,0.405001347799309,0.612256306202874
71.4,0.524955827767601,0.482598186445617,0.49322655198143,0.436552534909858
71.8,0.611906883104272,-0.0215551020699722,0.56948714913393,-0.0320323479190515
72.0,0.588890821879734,-0.255316383715807,0.546222231449095,-0.247812061775146
72.1,0.528529072405535,-0.470279536970734,0.488550731661841,-0.445471251418463
72.3,0.435184548816927,-0.651926253852905,0.400612323902626,-0.611787914936214
72.5,0.315404834515845,-0.788296790082175,0.288531703069045,-0.735925756466949
