t,z1,z1dao,z2,z2dao
0,0,0,0,0
0.000176303330418823,1.59368102048418e-10,1.0711721026113e-06,2.62178837937957e-08,0.000176220110090053
0.000352606660837645,6.85698248181765e-10,3.37043057124401e-06,8.26749371154516e-08,0.000351957614963383
0.000528909991256467,1.79620576745698e-09,6.91183963928053e-06,1.69926325542615e-07,0.00052720694612448
0.00147691553266229,2.89529856478676e-08,4.54094843443108e-05,1.1332024987896e-06,0.00146189655798877
0.0024249210740681,1.09314169438601e-07,0.000117250469740765,2.95989181758927e-06,0.00238347423033488
0.00337292661547392,2.72610944596074e-07,0.000221222091617882,5.64964268423803e-06,0.0032924101227589
0.00432093215687974,5.48607628714226e-07,0.00035580736975883,9.19473339175227e-06,0.00418929373650459
0.00594584189516952,1.36024983549143e-06,0.00065342302947892,1.72315905177669e-05,0.00570020736060853
0.00757075163345929,2.71613963459538e-06,0.0010290740246949,2.7700728684394e-05,0.00718033975329666
0.00919566137174907,4.74026739366584e-06,0.00147572510720943,4.05525726137515e-05,0.00863242334163624
0.0108205711100388,7.54401408328831e-06,0.00198705227813441,5.5742490817948e-05,0.0100589120302161
0.0124454808483286,1.12277370457881e-05,0.00255737298303493,7.32306517160394e-05,0.0114620085279035
0.0161304177134735,2.33154821844828e-05,0.0040425066902042,0.00012121738547157,0.0145676283373606
0.0198153545786185,4.13082307115509e-05,0.00575289674120128,0.000180475528507265,0.017583161388412
0.0235002914437634,6.59504703636737e-05,0.0076462646946284,0.000250706802207129,0.0205248948895879
0.0271852283089083,9.7849850497711e-05,0.00968796170538189,0.00033166441822597,0.0234061260902012
0.0308701651740532,0.00013750081766109,0.0118496789990048,0.0004231448723322,0.0262376679661206
0.0345551020391981,0.000185302912014629,0.0141084352829923,0.000524981242897653,0.0290282461861368
0.0425909764619416,0.000319320676614776,0.0192834612899811,0.000782329729777928,0.0350045393791543
0.050626850884685,0.0004959743643346,0.0246934671303181,0.00108722048361459,0.0408705574560526
0.0586627253074284,0.000716716724002475,0.0302498175914335,0.00143892678970453,0.0466581429649202
0.0666985997301719,0.000982455061401849,0.0358936556411211,0.00183691171209263,0.0523874750598895
0.0747344741529153,0.00129374200258361,0.0415851788270432,0.00228075418117467,0.0580712735901603
0.0827703485756587,0.00165086780986851,0.0472984475619539,0.00277011316942641,0.063716835066424
0.0988670759339061,0.00250450992631254,0.0587420429374793,0.00388606869055723,0.074924939833197
0.114963803292153,0.00354206880349955,0.0701344892342227,0.00518134581890385,0.0859995451820055
0.131060530650401,0.00476222529012035,0.0814393473016247,0.00665380728461879,0.0969322591140019
0.147157258008648,0.00616331234766657,0.0926248947980019,0.00830108849658939,0.1077130463848
0.163253985366895,0.00774330009038585,0.103665137288622,0.0101206074107841,0.118329864918656
0.179350712725143,0.00949974946303536,0.114542591847951,0.0121095867912298,0.128767602803843
0.222941543265692,0.0151200464356383,0.143055431896635,0.018322089073964,0.156014442152995
0.26653237380624,0.0219496972238773,0.169978443013216,0.0256856138651005,0.181527239301057
0.310123204346789,0.0299122832426719,0.195011517738272,0.0341185774190243,0.205025071026
0.353714034887338,0.038919154915203,0.217854001577757,0.0435273121577219,0.226250556832258
0.397304865427887,0.048869483415162,0.238247513004346,0.0538071536250795,0.244956365913907
0.440895695968436,0.0596513626156198,0.25596388776135,0.0648432230502789,0.260912775001736
0.544310858067372,0.0878342338967552,0.286060328738393,0.0933136930561813,0.286652914450129
0.647726020166308,0.118190960264877,0.297589164688214,0.123501208464659,0.293728246146719
0.751141182265244,0.148714574008999,0.289078740451235,0.153400933136763,0.280907240518529
0.85455634436418,0.177296776768723,0.26003877088462,0.180929430653559,0.247907738928349
0.957971506463116,0.201831639009255,0.21098234452936,0.204027049531673,0.195430021508491
1.06138666856205,0.220317740470511,0.143398113928492,0.220757731452488,0.125140143388746
1.21744341678011,0.232906491133908,0.011884577425222,0.230278504417612,-0.00879018619027935
1.37350016499817,0.222885771599763,-0.144393769580844,0.216986559845438,-0.16519584263404
1.52955691321622,0.187485879108177,-0.310370263791363,0.178482013792997,-0.328900691850557
1.68561366143428,0.126482201354375,-0.469088763374861,0.114908975588688,-0.483072939621179
1.84167040965234,0.0423632412998258,-0.603333693231379,0.0290865174864581,-0.610850951586347
1.9977271578704,-0.0597811815562865,-0.697309701740158,-0.0736366471077441,-0.696994962434375
2.16618910367122,-0.181805814077083,-0.738958300679148,-0.194842877993886,-0.729468798686443
2.33465104947205,-0.304904786608905,-0.708427976379456,-0.315581532104731,-0.689995343939137
2.50311299527287,-0.416525786995212,-0.602506409122628,-0.423423997864746,-0.576373108355847
2.6715749410737,-0.50423506612885,-0.425914663367916,-0.506225152706674,-0.394239699500426
2.84003688687452,-0.557055807896516,-0.191126136590875,-0.553436594526917,-0.156790134817309
3.00849883267535,-0.566702721822818,0.0826426477989873,-0.557300506434577,0.116316631981851
3.17696077847617,-0.528582117967561,0.371159358787179,-0.513797777169831,0.400738006226652
3.345422724277,-0.442451263427205,0.647458654290729,-0.423249315334336,0.66974986225576
3.51389626147143,-0.312651450359584,0.884479952755339,-0.290490539102585,0.896868108175174
3.68236979866586,-0.147925110358817,1.05772430115361,-0.12463632956797,1.05845692169457
3.85084333586029,0.0392579920192458,1.14782745388647,0.0616354560663199,1.13621933015068
4.01931687305472,0.233740516225073,1.14260176773877,0.253149490639719,1.11913642572569
4.18779041024915,0.419015969484016,1.03843123538995,0.43357894892526,1.0047476526857
4.35626394744358,0.578735224217359,0.84085038470164,0.586940019537682,0.799614635983597
4.53611658649714,0.704596505281181,0.543179836522875,0.704932559733508,0.497709443543216
4.71596922555069,0.770768384421927,0.182540749018029,0.762872621844065,0.137352304163354
4.8546254794637,0.775439206020771,-0.116795508826289,0.761477627231888,-0.158609560404715
4.99328173337671,0.738388256282803,-0.415692415897267,0.719012051913896,-0.451549364803312
5.13193798728972,0.660951231917567,-0.696589065672175,0.637146940894386,-0.724234258933485
5.27059424120272,0.546793627121894,-0.942766182339656,0.5198290829034,-0.960420070933861
5.40925049511573,0.401762501846512,-1.13940976698335,0.373113343622552,-1.14588317391644
5.54790674902874,0.233586626862634,-1.27457280273798,0.20484799953299,-1.26934705199187
